leg_id,trip_id,sequence_no,start_ts,end_ts,mode,origin_label,destination_label,distance_km,duration_min,ticket_required,ticket_product_used,leg_note
trip_6928700a5ebd_00085_leg_002,trip_6928700a5ebd_00085,2,2026-02-19T09:07:00,2026-02-19T09:17:00,bike,BikeDock Friedrichshain,FitX Berlin,2.0,10,False,none,Bike to the gym.
trip_6928700a5ebd_00085_leg_003,trip_6928700a5ebd_00085,3,2026-02-19T09:17:00,2026-02-19T09:20:00,walking,FitX Berlin,Gym Entrance,0.2,3,False,none,Final short walk into the fitness centre.
trip_6928700a5ebd_00086_leg_001,trip_6928700a5ebd_00086,1,2026-02-19T12:00:00,2026-02-19T12:03:00,walking,Gym Entrance,BikeDock Friedrichshain,0.2,3,False,none,Walk to bike dock.
trip_6928700a5ebd_00086_leg_002,trip_6928700a5ebd_00086,2,2026-02-19T12:03:00,2026-02-19T12:13:00,bike,BikeDock Friedrichshain,BikeDock Prenzlauer Berg,2.0,10,False,none,Bike back towards home.
trip_6928700a5ebd_00086_leg_003,trip_6928700a5ebd_00086,3,2026-02-19T12:13:00,2026-02-19T12:20:00,walking,BikeDock Prenzlauer Berg,Lea's Apartment,0.5,7,False,none,Final walk home.
trip_6928700a5ebd_00087_leg_001,trip_6928700a5ebd_00087,1,2026-02-19T15:00:00,2026-02-19T15:20:00,bike,Lea's Apartment,BikeDock Alexanderplatz,4.0,20,False,none,Bike to cinema area.
trip_6928700a5ebd_00087_leg_002,trip_6928700a5ebd_00087,2,2026-02-19T15:20:00,2026-02-19T15:24:00,walking,BikeDock Alexanderplatz,CineStar Berlin,0.3,4,False,none,Short walk to cinema entrance.
trip_6928700a5ebd_00088_leg_001,trip_6928700a5ebd_00088,1,2026-02-19T20:00:00,2026-02-19T20:04:00,walking,CineStar Berlin,BikeDock Alexanderplatz,0.3,4,False,none,Walk to bike dock.
trip_6928700a5ebd_00088_leg_002,trip_6928700a5ebd_00088,2,2026-02-19T20:04:00,2026-02-19T20:24:00,bike,BikeDock Alexanderplatz,Lea's Apartment,4.0,20,False,none,Bike home.
trip_6928700a5ebd_00089_leg_001,trip_6928700a5ebd_00089,1,2026-02-20T19:00:00,2026-02-20T19:15:00,bike,Lea's Apartment,BikeDock Kreuzberg,3.0,15,False,none,Bike to the café area.
trip_6928700a5ebd_00089_leg_002,trip_6928700a5ebd_00089,2,2026-02-20T19:15:00,2026-02-20T19:20:00,walking,BikeDock Kreuzberg,Kreuzberg Café,0.2,5,False,none,Short walk to the restaurant.
trip_6928700a5ebd_00090_leg_001,trip_6928700a5ebd_00090,1,2026-02-20T20:45:00,2026-02-20T20:48:00,walking,Kreuzberg Café,BikeDock Kreuzberg,0.2,3,False,none,Walk to bike dock.
trip_6928700a5ebd_00090_leg_002,trip_6928700a5ebd_00090,2,2026-02-20T20:48:00,2026-02-20T21:03:00,bike,BikeDock Kreuzberg,Lea's Apartment,3.0,15,False,none,Bike home.
trip_6928700a5ebd_00091_leg_001,trip_6928700a5ebd_00091,1,2026-02-21T07:30:00,2026-02-21T07:35:00,walking,Lea's Apartment,U‑Alexanderplatz Station,0.3,5,False,none,Walk to the nearest U‑Bahn station.
trip_6928700a5ebd_00091_leg_002,trip_6928700a5ebd_00091,2,2026-02-21T07:35:00,2026-02-21T07:41:00,subway,U‑Alexanderplatz,U‑Stadtmitte,2.0,6,True,monthly_pass,Subway ride on line U2.
trip_6928700a5ebd_00091_leg_003,trip_6928700a5ebd_00091,3,2026-02-21T07:41:00,2026-02-21T07:49:00,walking,U‑Stadtmitte,BikeDock Stadtmitte,0.2,8,False,none,Walk to the bike‑sharing dock.
trip_6928700a5ebd_00091_leg_004,trip_6928700a5ebd_00091,4,2026-02-21T07:49:00,2026-02-21T08:15:00,bike,BikeDock Stadtmitte,TechCo Office,1.2,26,False,none,Bike the last kilometre to the office.
trip_6928700a5ebd_00092_leg_001,trip_6928700a5ebd_00092,1,2026-02-21T17:30:00,2026-02-21T17:42:00,bike,TechCo Office,BikeDock Stadtmitte,1.2,12,False,none,Bike from office to the dock.
trip_6928700a5ebd_00092_leg_002,trip_6928700a5ebd_00092,2,2026-02-21T17:42:00,2026-02-21T17:45:00,walking,BikeDock Stadtmitte,U‑Stadtmitte Station,0.2,3,False,none,Walk to the subway entrance.
trip_6928700a5ebd_00092_leg_003,trip_6928700a5ebd_00092,3,2026-02-21T17:45:00,2026-02-21T17:51:00,subway,U‑Stadtmitte,U‑Alexanderplatz,2.0,6,True,monthly_pass,Subway ride back to Alexanderplatz.
trip_6928700a5ebd_00092_leg_004,trip_6928700a5ebd_00092,4,2026-02-21T17:51:00,2026-02-21T18:20:00,walking,U‑Alexanderplatz,Lea's Apartment,0.3,29,False,none,"Walk home, includes short wait for the next train."
trip_6928700a5ebd_00093_leg_001,trip_6928700a5ebd_00093,1,2026-02-23T07:35:00,2026-02-23T07:40:00,walking,Lea's Apartment,U‑Alexanderplatz Station,0.3,5,False,none,Walk to the U‑Bahn.
trip_6928700a5ebd_00093_leg_002,trip_6928700a5ebd_00093,2,2026-02-23T07:40:00,2026-02-23T07:46:00,subway,U‑Alexanderplatz,U‑Stadtmitte,2.0,6,True,monthly_pass,U2 to Stadtmitte.
trip_6928700a5ebd_00093_leg_003,trip_6928700a5ebd_00093,3,2026-02-23T07:46:00,2026-02-23T07:54:00,walking,U‑Stadtmitte,BikeDock Stadtmitte,0.2,8,False,none,Walk to bike dock.
trip_6928700a5ebd_00093_leg_004,trip_6928700a5ebd_00093,4,2026-02-23T07:54:00,2026-02-23T08:20:00,bike,BikeDock Stadtmitte,TechCo Office,1.2,26,False,none,Bike the final stretch.
trip_6928700a5ebd_00094_leg_001,trip_6928700a5ebd_00094,1,2026-02-23T17:35:00,2026-02-23T17:47:00,bike,TechCo Office,BikeDock Stadtmitte,1.2,12,False,none,Bike to the dock.
trip_6928700a5ebd_00094_leg_002,trip_6928700a5ebd_00094,2,2026-02-23T17:47:00,2026-02-23T17:50:00,walking,BikeDock Stadtmitte,U‑Stadtmitte Station,0.2,3,False,none,Walk to subway.
trip_6928700a5ebd_00094_leg_003,trip_6928700a5ebd_00094,3,2026-02-23T17:50:00,2026-02-23T17:56:00,subway,U‑Stadtmitte,U‑Alexanderplatz,2.0,6,True,monthly_pass,Subway back to Alexanderplatz.
trip_6928700a5ebd_00094_leg_004,trip_6928700a5ebd_00094,4,2026-02-23T17:56:00,2026-02-23T18:25:00,walking,U‑Alexanderplatz,Lea's Apartment,0.3,29,False,none,"Walk home, includes brief wait."
trip_6928700a5ebd_00095_leg_001,trip_6928700a5ebd_00095,1,2026-02-25T07:40:00,2026-02-25T07:45:00,walking,Lea's Apartment,U‑Alexanderplatz Station,0.3,5,False,none,Walk to subway.
trip_6928700a5ebd_00095_leg_002,trip_6928700a5ebd_00095,2,2026-02-25T07:45:00,2026-02-25T07:51:00,subway,U‑Alexanderplatz,U‑Stadtmitte,2.0,6,True,monthly_pass,U2 ride.
trip_6928700a5ebd_00095_leg_003,trip_6928700a5ebd_00095,3,2026-02-25T07:51:00,2026-02-25T07:59:00,walking,U‑Stadtmitte,BikeDock Stadtmitte,0.2,8,False,none,Walk to bike dock.
trip_6928700a5ebd_00095_leg_004,trip_6928700a5ebd_00095,4,2026-02-25T07:59:00,2026-02-25T08:25:00,bike,BikeDock Stadtmitte,TechCo Office,1.2,26,False,none,Bike to office.
trip_6928700a5ebd_00096_leg_001,trip_6928700a5ebd_00096,1,2026-02-25T17:40:00,2026-02-25T17:52:00,bike,TechCo Office,BikeDock Stadtmitte,1.2,12,False,none,Bike to dock.
trip_6928700a5ebd_00096_leg_002,trip_6928700a5ebd_00096,2,2026-02-25T17:52:00,2026-02-25T17:55:00,walking,BikeDock Stadtmitte,U‑Stadtmitte Station,0.2,3,False,none,Walk to subway.
trip_6928700a5ebd_00096_leg_003,trip_6928700a5ebd_00096,3,2026-02-25T17:55:00,2026-02-25T18:01:00,subway,U‑Stadtmitte,U‑Alexanderplatz,2.0,6,True,monthly_pass,Subway ride home.
trip_6928700a5ebd_00096_leg_004,trip_6928700a5ebd_00096,4,2026-02-25T18:01:00,2026-02-25T18:30:00,walking,U‑Alexanderplatz,Lea's Apartment,0.3,29,False,none,"Walk home, includes short wait."
trip_6928700a5ebd_00097_leg_001,trip_6928700a5ebd_00097,1,2026-02-26T07:30:00,2026-02-26T07:35:00,walking,Lea's Apartment,Tram Stop Prenzlauer Berg,0.4,5,False,none,Walk to the nearest tram stop.
trip_6928700a5ebd_00097_leg_002,trip_6928700a5ebd_00097,2,2026-02-26T07:35:00,2026-02-26T07:45:00,tram,Tram Stop Prenzlauer Berg,Tram Stop Mitte,1.6,10,True,monthly_pass,Tram line M1 towards Mitte.
trip_6928700a5ebd_00097_leg_003,trip_6928700a5ebd_00097,3,2026-02-26T07:45:00,2026-02-26T07:48:00,walking,Tram Stop Mitte,TechCo Office,0.0,3,False,none,Short walk into the office building.
trip_6928700a5ebd_00098_leg_001,trip_6928700a5ebd_00098,1,2026-02-26T17:45:00,2026-02-26T17:48:00,walking,TechCo Office,Tram Stop Mitte,0.0,3,False,none,Walk to tram stop.
trip_6928700a5ebd_00098_leg_002,trip_6928700a5ebd_00098,2,2026-02-26T17:48:00,2026-02-26T17:58:00,tram,Tram Stop Mitte,Tram Stop Prenzlauer Berg,1.6,10,True,monthly_pass,Tram back towards Prenzlauer Berg.
trip_6928700a5ebd_00098_leg_003,trip_6928700a5ebd_00098,3,2026-02-26T17:58:00,2026-02-26T18:03:00,walking,Tram Stop Prenzlauer Berg,Lea's Apartment,0.4,5,False,none,Final walk home.
trip_6928700a5ebd_00099_leg_001,trip_6928700a5ebd_00099,1,2026-02-26T18:30:00,2026-02-26T18:33:00,walking,TechCo Office,Tram Stop M2,0.2,3,False,none,Walk to tram stop.
trip_6928700a5ebd_00099_leg_002,trip_6928700a5ebd_00099,2,2026-02-26T18:33:00,2026-02-26T18:41:00,tram,Tram Stop M2,Tram Stop Coffee Corner,1.5,8,True,monthly_pass,Tram towards coffee spot.
trip_6928700a5ebd_00099_leg_003,trip_6928700a5ebd_00099,3,2026-02-26T18:41:00,2026-02-26T18:43:00,walking,Tram Stop Coffee Corner,Coffee Corner,0.1,2,False,none,Walk to cafe.
trip_6928700a5ebd_00099_leg_004,trip_6928700a5ebd_00099,4,2026-02-26T19:10:00,2026-02-26T19:12:00,walking,Coffee Corner,Tram Stop Coffee Corner,0.1,2,False,none,Walk back to tram stop after coffee.
trip_6928700a5ebd_00099_leg_005,trip_6928700a5ebd_00099,5,2026-02-26T19:12:00,2026-02-26T19:20:00,tram,Tram Stop Coffee Corner,Tram Stop M2,1.5,8,True,monthly_pass,Return tram.
trip_6928700a5ebd_00099_leg_006,trip_6928700a5ebd_00099,6,2026-02-26T19:20:00,2026-02-26T19:58:00,walking,Tram Stop M2,Lea's Apartment,0.2,38,False,none,Walk home (includes a brief pause).
trip_6928700a5ebd_00100_leg_001,trip_6928700a5ebd_00100,1,2026-02-27T10:00:00,2026-02-27T10:12:00,bike,Lea's Apartment,Edeka,5.0,12,False,none,Bike to supermarket.
trip_6928700a5ebd_00100_leg_002,trip_6928700a5ebd_00100,2,2026-02-27T10:12:00,2026-02-27T10:24:00,bike,Edeka,Lea's Apartment,5.0,12,False,none,Bike back home.
trip_6928700a5ebd_00101_leg_001,trip_6928700a5ebd_00101,1,2026-02-28T11:00:00,2026-02-28T11:15:00,bike,Lea's Apartment,Museum Island,6.0,15,False,none,Bike to museum.
trip_6928700a5ebd_00101_leg_002,trip_6928700a5ebd_00101,2,2026-02-28T11:15:00,2026-02-28T11:20:00,walking,Museum Island,Museum Entrance,0.3,5,False,none,Short walk inside the museum area.
trip_6928700a5ebd_00101_leg_003,trip_6928700a5ebd_00101,3,2026-02-28T11:20:00,2026-02-28T11:35:00,bike,Museum Island,Lea's Apartment,6.0,15,False,none,Bike back home.
trip_6928700a5ebd_00102_leg_001,trip_6928700a5ebd_00102,1,2026-02-28T18:00:00,2026-02-28T18:05:00,walking,Museum Island,Bar 33 Entrance,0.5,5,False,none,Walk to bar.
trip_6928700a5ebd_00102_leg_002,trip_6928700a5ebd_00102,2,2026-02-28T19:05:00,2026-02-28T19:10:00,walking,Bar 33 Entrance,Museum Island,0.5,5,False,none,Walk back to museum area after drinks.
trip_6928700a5ebd_00102_leg_003,trip_6928700a5ebd_00102,3,2026-02-28T19:10:00,2026-02-28T19:25:00,bike,Museum Island,Lea's Apartment,6.0,15,False,none,Bike home.
trip_6928700a5ebd_00103_leg_001,trip_6928700a5ebd_00103,1,2026-03-01T14:00:00,2026-03-01T14:10:00,bike,Lea's Apartment,Tiergarten Entrance,4.0,10,False,none,Bike to the park.
trip_6928700a5ebd_00103_leg_002,trip_6928700a5ebd_00103,2,2026-03-01T14:10:00,2026-03-01T14:40:00,walking,Tiergarten Entrance,Tiergarten Exit,2.0,30,False,none,Stroll through the park.
trip_6928700a5ebd_00103_leg_003,trip_6928700a5ebd_00103,3,2026-03-01T14:40:00,2026-03-01T14:50:00,bike,Tiergarten Exit,Lea's Apartment,4.0,10,False,none,Bike back home.
trip_6928700a5ebd_00104_leg_001,trip_6928700a5ebd_00104,1,2026-03-02T07:45:00,2026-03-02T07:50:00,walking,Lea's Apartment,U-Bahn Station Prenzlauer Allee,0.5,5,False,none,Walk to U-Bahn.
trip_6928700a5ebd_00104_leg_002,trip_6928700a5ebd_00104,2,2026-03-02T07:50:00,2026-03-02T08:02:00,subway,U-Bahn Station Prenzlauer Allee,U-Bahn Station Alexanderplatz,2.5,12,True,monthly_pass,U2 line towards Alexanderplatz.
trip_6928700a5ebd_00104_leg_003,trip_6928700a5ebd_00104,3,2026-03-02T08:02:00,2026-03-02T08:05:00,walking,U-Bahn Station Alexanderplatz,TechCo Office,0.0,3,False,none,Final walk to office.
trip_6928700a5ebd_00105_leg_001,trip_6928700a5ebd_00105,1,2026-03-02T19:30:00,2026-03-02T19:33:00,walking,TechCo Office,Tram Stop M1,0.2,3,False,none,Walk to tram stop.
trip_6928700a5ebd_00105_leg_002,trip_6928700a5ebd_00105,2,2026-03-02T19:33:00,2026-03-02T19:41:00,tram,Tram Stop M1,Tram Stop Hackescher Markt,1.5,8,True,monthly_pass,Tram line M1 towards Hackescher Markt.
trip_6928700a5ebd_00105_leg_003,trip_6928700a5ebd_00105,3,2026-03-02T19:41:00,2026-03-02T19:43:00,walking,Tram Stop Hackescher Markt,Italian Bistro,0.1,2,False,none,Short walk to restaurant.
trip_6928700a5ebd_00105_leg_004,trip_6928700a5ebd_00105,4,2026-03-02T20:10:00,2026-03-02T20:12:00,walking,Italian Bistro,Tram Stop Hackescher Markt,0.1,2,False,none,Walk back to tram stop after dinner.
trip_6928700a5ebd_00105_leg_005,trip_6928700a5ebd_00105,5,2026-03-02T20:12:00,2026-03-02T20:20:00,tram,Tram Stop Hackescher Markt,Tram Stop Prenzlauer Allee,1.5,8,True,monthly_pass,Return tram.
trip_6928700a5ebd_00105_leg_006,trip_6928700a5ebd_00105,6,2026-03-02T20:20:00,2026-03-02T20:25:00,walking,Tram Stop Prenzlauer Allee,Lea's Apartment,0.2,5,False,none,Final walk home.
trip_6928700a5ebd_00106_leg_001,trip_6928700a5ebd_00106,1,2026-03-03T18:00:00,2026-03-03T18:12:00,bike,Lea's Apartment,FitX Gym,5.0,12,False,none,Bike to gym.
trip_6928700a5ebd_00106_leg_002,trip_6928700a5ebd_00106,2,2026-03-03T18:12:00,2026-03-03T18:24:00,bike,FitX Gym,Lea's Apartment,5.0,12,False,none,Bike back home.
trip_6928700a5ebd_00107_leg_001,trip_6928700a5ebd_00107,1,2026-03-04T07:50:00,2026-03-04T07:55:00,walking,Lea's Apartment,U-Bahn Station Prenzlauer Allee,0.5,5,False,none,Walk to station.
trip_6928700a5ebd_00107_leg_002,trip_6928700a5ebd_00107,2,2026-03-04T07:55:00,2026-03-04T08:07:00,subway,U-Bahn Station Prenzlauer Allee,U-Bahn Station Alexanderplatz,2.5,12,True,monthly_pass,U2 towards Alexanderplatz.
trip_6928700a5ebd_00107_leg_003,trip_6928700a5ebd_00107,3,2026-03-04T08:07:00,2026-03-04T08:10:00,walking,U-Bahn Station Alexanderplatz,TechCo Office,0.0,3,False,none,Walk into the office.
trip_6928700a5ebd_00108_leg_001,trip_6928700a5ebd_00108,1,2026-03-04T20:00:00,2026-03-04T20:03:00,walking,TechCo Office,Bus Stop Alexanderplatz West,0.2,3,False,none,Walk to bus stop.
trip_6928700a5ebd_00108_leg_002,trip_6928700a5ebd_00108,2,2026-03-04T20:03:00,2026-03-04T20:13:00,bus,Bus Stop Alexanderplatz West,Bus Stop Kino Alexanderplatz,5.0,10,True,monthly_pass,Bus 100 towards Kino.
trip_6928700a5ebd_00108_leg_003,trip_6928700a5ebd_00108,3,2026-03-04T20:13:00,2026-03-04T20:15:00,walking,Bus Stop Kino Alexanderplatz,CineStar Entrance,0.1,2,False,none,Short walk to cinema.
trip_6928700a5ebd_00108_leg_004,trip_6928700a5ebd_00108,4,2026-03-04T22:15:00,2026-03-04T22:17:00,walking,CineStar Exit,Bus Stop Kino Alexanderplatz,0.1,2,False,none,Walk to bus stop after film.
trip_6928700a5ebd_00108_leg_005,trip_6928700a5ebd_00108,5,2026-03-04T22:17:00,2026-03-04T22:27:00,bus,Bus Stop Kino Alexanderplatz,Bus Stop Prenzlauer Allee,5.0,10,True,monthly_pass,Return bus.
trip_6928700a5ebd_00108_leg_006,trip_6928700a5ebd_00108,6,2026-03-04T22:27:00,2026-03-04T22:30:00,walking,Bus Stop Prenzlauer Allee,Lea's Apartment,0.2,3,False,none,Final walk home.
trip_6928700a5ebd_00109_leg_001,trip_6928700a5ebd_00109,1,2026-03-05T09:00:00,2026-03-05T09:08:00,bike,Lea's Apartment,Markthalle Neun,2.0,8,False,none,"Personal bike ride to the market, zero cost and active."
trip_6928700a5ebd_00110_leg_001,trip_6928700a5ebd_00110,1,2026-03-05T10:30:00,2026-03-05T10:38:00,bike,Markthalle Neun,Lea's Apartment,2.0,8,False,none,"Bike ride back home, no ticket needed."
trip_6928700a5ebd_00111_leg_001,trip_6928700a5ebd_00111,1,2026-03-05T19:30:00,2026-03-05T19:36:00,walking,Lea's Apartment,Tram Stop Kottbusser Tor,0.5,6,False,none,Walk to the nearest tram stop.
trip_6928700a5ebd_00111_leg_002,trip_6928700a5ebd_00111,2,2026-03-05T19:36:00,2026-03-05T19:48:00,tram,Tram Stop Kottbusser Tor,Tram Stop Zoologischer Garten,5.0,12,True,monthly_pass,"Tram M10 towards Zoologischer Garten, covered by monthly pass."
trip_6928700a5ebd_00111_leg_003,trip_6928700a5ebd_00111,3,2026-03-05T19:48:00,2026-03-05T19:53:00,walking,Tram Stop Zoologischer Garten,Kino Zoo,0.4,5,False,none,Final short walk to the cinema.
trip_6928700a5ebd_00112_leg_001,trip_6928700a5ebd_00112,1,2026-03-06T10:00:00,2026-03-06T10:09:00,bike,Lea's Apartment,FitX Neukölln,2.5,9,False,none,Bike ride to the fitness centre.
trip_6928700a5ebd_00113_leg_001,trip_6928700a5ebd_00113,1,2026-03-06T12:30:00,2026-03-06T12:38:00,bike,FitX Neukölln,Lea's Apartment,2.5,8,False,none,Bike ride home.
trip_6928700a5ebd_00114_leg_001,trip_6928700a5ebd_00114,1,2026-03-06T15:00:00,2026-03-06T15:08:00,bike,Lea's Apartment,Café Anna,2.0,8,False,none,Bike ride to the café.
trip_6928700a5ebd_00115_leg_001,trip_6928700a5ebd_00115,1,2026-03-07T08:15:00,2026-03-07T08:21:00,walking,Lea's Apartment,Tram Stop Alexanderplatz,0.5,6,False,none,Walk to the nearest tram stop.
trip_6928700a5ebd_00115_leg_002,trip_6928700a5ebd_00115,2,2026-03-07T08:21:00,2026-03-07T08:33:00,tram,Tram Stop Alexanderplatz,U-Bahn Station Friedrichstraße,5.0,12,True,monthly_pass,"Tram M5 towards Friedrichstraße, covered by monthly pass."
trip_6928700a5ebd_00115_leg_003,trip_6928700a5ebd_00115,3,2026-03-07T08:33:00,2026-03-07T08:43:00,subway,U-Bahn Station Friedrichstraße,U-Bahn Station Messe,6.0,10,True,monthly_pass,U6 subway to Messe station.
trip_6928700a5ebd_00115_leg_004,trip_6928700a5ebd_00115,4,2026-03-07T08:43:00,2026-03-07T08:49:00,bike,U-Bahn Station Messe,TechHub Berlin,2.0,6,False,none,Personal bike for the last kilometre to the office.
trip_6928700a5ebd_00116_leg_001,trip_6928700a5ebd_00116,1,2026-03-07T17:30:00,2026-03-07T17:36:00,bike,TechHub Berlin,U-Bahn Station Messe,2.0,6,False,none,Bike from office to Messe station.
trip_6928700a5ebd_00116_leg_002,trip_6928700a5ebd_00116,2,2026-03-07T17:36:00,2026-03-07T17:46:00,subway,U-Bahn Station Messe,U-Bahn Station Friedrichstraße,6.0,10,True,monthly_pass,U6 back to Friedrichstraße.
trip_6928700a5ebd_00116_leg_003,trip_6928700a5ebd_00116,3,2026-03-07T17:46:00,2026-03-07T17:58:00,tram,Tram Stop Friedrichstraße,Tram Stop Alexanderplatz,5.0,12,True,monthly_pass,Tram M5 back to Alexanderplatz.
trip_6928700a5ebd_00116_leg_004,trip_6928700a5ebd_00116,4,2026-03-07T17:58:00,2026-03-07T18:04:00,walking,Tram Stop Alexanderplatz,Lea's Apartment,0.5,6,False,none,Final walk home.
trip_6928700a5ebd_00117_leg_001,trip_6928700a5ebd_00117,1,2026-03-09T08:20:00,2026-03-09T08:26:00,walking,Lea's Apartment,Tram Stop Alexanderplatz,0.5,6,False,none,Walk to tram stop.
trip_6928700a5ebd_00117_leg_002,trip_6928700a5ebd_00117,2,2026-03-09T08:26:00,2026-03-09T08:38:00,tram,Tram Stop Alexanderplatz,U-Bahn Station Friedrichstraße,5.0,12,True,monthly_pass,Tram M5 towards Friedrichstraße.
trip_6928700a5ebd_00117_leg_003,trip_6928700a5ebd_00117,3,2026-03-09T08:38:00,2026-03-09T08:48:00,subway,U-Bahn Station Friedrichstraße,U-Bahn Station Messe,6.0,10,True,monthly_pass,U6 to Messe.
trip_6928700a5ebd_00117_leg_004,trip_6928700a5ebd_00117,4,2026-03-09T08:48:00,2026-03-09T08:54:00,bike,U-Bahn Station Messe,TechHub Berlin,2.0,6,False,none,Bike the last kilometre to the office.
trip_6928700a5ebd_00118_leg_001,trip_6928700a5ebd_00118,1,2026-03-09T17:35:00,2026-03-09T17:41:00,bike,TechHub Berlin,U-Bahn Station Messe,2.0,6,False,none,Bike to Messe station.
trip_6928700a5ebd_00118_leg_002,trip_6928700a5ebd_00118,2,2026-03-09T17:41:00,2026-03-09T17:51:00,subway,U-Bahn Station Messe,U-Bahn Station Friedrichstraße,6.0,10,True,monthly_pass,U6 back to Friedrichstraße.
trip_6928700a5ebd_00118_leg_003,trip_6928700a5ebd_00118,3,2026-03-09T17:51:00,2026-03-09T18:03:00,tram,Tram Stop Friedrichstraße,Tram Stop Alexanderplatz,5.0,12,True,monthly_pass,Tram M5 back to Alexanderplatz.
trip_6928700a5ebd_00118_leg_004,trip_6928700a5ebd_00118,4,2026-03-09T18:03:00,2026-03-09T18:09:00,walking,Tram Stop Alexanderplatz,Lea's Apartment,0.5,6,False,none,Walk home.
trip_6928700a5ebd_00119_leg_001,trip_6928700a5ebd_00119,1,2026-03-11T08:10:00,2026-03-11T08:16:00,walking,Lea's Apartment,Tram Stop Alexanderplatz,0.5,6,False,none,Walk to tram.
trip_6928700a5ebd_00119_leg_002,trip_6928700a5ebd_00119,2,2026-03-11T08:16:00,2026-03-11T08:28:00,tram,Tram Stop Alexanderplatz,U-Bahn Station Friedrichstraße,5.0,12,True,monthly_pass,Tram M5 to Friedrichstraße.
trip_6928700a5ebd_00119_leg_003,trip_6928700a5ebd_00119,3,2026-03-11T08:28:00,2026-03-11T08:38:00,subway,U-Bahn Station Friedrichstraße,U-Bahn Station Messe,6.0,10,True,monthly_pass,U6 to Messe.
trip_6928700a5ebd_00119_leg_004,trip_6928700a5ebd_00119,4,2026-03-11T08:38:00,2026-03-11T08:44:00,bike,U-Bahn Station Messe,TechHub Berlin,2.0,6,False,none,Bike the final segment.
trip_6928700a5ebd_00120_leg_001,trip_6928700a5ebd_00120,1,2026-03-11T17:40:00,2026-03-11T17:46:00,bike,TechHub Berlin,U-Bahn Station Messe,2.0,6,False,none,Bike to Messe station.
trip_6928700a5ebd_00120_leg_002,trip_6928700a5ebd_00120,2,2026-03-11T17:46:00,2026-03-11T17:56:00,subway,U-Bahn Station Messe,U-Bahn Station Friedrichstraße,6.0,10,True,monthly_pass,U6 back to Friedrichstraße.
trip_6928700a5ebd_00120_leg_003,trip_6928700a5ebd_00120,3,2026-03-11T17:56:00,2026-03-11T18:08:00,tram,Tram Stop Friedrichstraße,Tram Stop Alexanderplatz,5.0,12,True,monthly_pass,Tram M5 to Alexanderplatz.
trip_6928700a5ebd_00120_leg_004,trip_6928700a5ebd_00120,4,2026-03-11T18:08:00,2026-03-11T18:14:00,walking,Tram Stop Alexanderplatz,Lea's Apartment,0.5,6,False,none,Walk home.
trip_6928700a5ebd_00121_leg_001,trip_6928700a5ebd_00121,1,2026-03-12T10:00:00,2026-03-12T10:08:00,shared_bike,Lea's Apartment,Supermarket,2.0,8,False,none,Rented a shared bike from the nearest docking station and rode to the supermarket.
trip_6928700a5ebd_00122_leg_001,trip_6928700a5ebd_00122,1,2026-03-12T10:30:00,2026-03-12T10:38:00,shared_bike,Supermarket,Lea's Apartment,2.0,8,False,none,Returned the shared bike to the docking station near home.
trip_6928700a5ebd_00123_leg_001,trip_6928700a5ebd_00123,1,2026-03-12T14:00:00,2026-03-12T14:12:00,walking,Lea's Apartment,Café Einstein,1.0,12,False,none,Leisure walk through the neighborhood to the café.
trip_6928700a5ebd_00124_leg_001,trip_6928700a5ebd_00124,1,2026-03-12T15:30:00,2026-03-12T15:42:00,walking,Café Einstein,Lea's Apartment,1.0,12,False,none,Leisure walk back home.
trip_6928700a5ebd_00125_leg_001,trip_6928700a5ebd_00125,1,2026-03-13T09:00:00,2026-03-13T09:12:00,bike,Lea's Apartment,Volkspark Friedrichshain,3.0,12,False,none,Cycling through the city to the park.
trip_6928700a5ebd_00126_leg_001,trip_6928700a5ebd_00126,1,2026-03-13T12:00:00,2026-03-13T12:12:00,bike,Volkspark Friedrichshain,Lea's Apartment,3.0,12,False,none,Cycling back home.
trip_6928700a5ebd_00127_leg_001,trip_6928700a5ebd_00127,1,2026-03-14T08:15:00,2026-03-14T08:20:00,walking,Lea's Apartment,Prenzlauer Allee U-Bahn Station,0.4,5,False,none,Walk to the nearest U-Bahn station.
trip_6928700a5ebd_00127_leg_002,trip_6928700a5ebd_00127,2,2026-03-14T08:20:00,2026-03-14T08:35:00,subway,Prenzlauer Allee U-Bahn Station,Alexanderplatz U-Bahn Station,6.0,15,True,monthly_pass,U2 line ride to Alexanderplatz.
trip_6928700a5ebd_00127_leg_003,trip_6928700a5ebd_00127,3,2026-03-14T08:35:00,2026-03-14T08:45:00,bike,Alexanderplatz U-Bahn Station,Tech Startup Office,3.0,10,False,none,Bike the last kilometre to the office.
trip_6928700a5ebd_00128_leg_001,trip_6928700a5ebd_00128,1,2026-03-14T17:30:00,2026-03-14T17:35:00,walking,Tech Startup Office,Alexanderplatz U-Bahn Station,0.4,5,False,none,Walk to the subway station.
trip_6928700a5ebd_00128_leg_002,trip_6928700a5ebd_00128,2,2026-03-14T17:35:00,2026-03-14T17:50:00,subway,Alexanderplatz U-Bahn Station,Prenzlauer Allee U-Bahn Station,6.0,15,True,monthly_pass,U2 line back towards home.
trip_6928700a5ebd_00128_leg_003,trip_6928700a5ebd_00128,3,2026-03-14T17:50:00,2026-03-14T18:00:00,bike,Prenzlauer Allee U-Bahn Station,Lea's Apartment,3.0,10,False,none,Bike home for the last kilometre.
